time,total_energy,momentum_x,momentum_y
6.8100019884,3.015601052246259e+01,-9.931246872626735e+00,6.783545606764123e+00
6.8200019884,3.015600340715216e+01,-1.016130582482014e+01,6.728838556928985e+00
6.8300007514,3.015599712359898e+01,-1.048904630034735e+01,6.958885785564060e+00
6.8400031984,3.015599161873354e+01,-1.062946874847803e+01,7.066116093187578e+00
6.8500031984,3.015598681436638e+01,-1.081814632441418e+01,7.004744228576283e+00
6.8600031984,3.015598274031735e+01,-1.099427549224730e+01,6.941632976264011e+00
6.8700031984,3.015597934646497e+01,-1.115799094498704e+01,6.877751603749675e+00
6.8800031984,3.015597657548100e+01,-1.130952898786211e+01,6.813977424136346e+00
6.8900031984,3.015597436495781e+01,-1.144919896407617e+01,6.751091719534297e+00
6.9000065281,3.015597332211671e+01,-1.273482432670627e+01,5.822438009994483e+00
6.9100021080,3.015597291627443e+01,-1.276796510380579e+01,5.659477499553304e+00
6.9200021080,3.015597235099217e+01,-1.283327706111778e+01,5.625638382623905e+00
6.9300029537,3.015597154792953e+01,-1.287193574657677e+01,5.529419393141958e+00
6.9400029537,3.015597042182408e+01,-1.291856754764827e+01,5.503670828474944e+00
6.9500004607,3.015596871559314e+01,-1.232129445880021e+01,5.886811229806221e+00
6.9600004607,3.015596101571210e+01,-1.228681994817554e+01,5.872381435880945e+00
6.9700004607,3.015595194435773e+01,-1.223799822559155e+01,5.858566662731829e+00
6.9800004607,3.015594139135419e+01,-1.217468899625571e+01,5.843926740238120e+00
6.9900046007,3.015592929068451e+01,-1.211611420931260e+01,5.963803073951318e+00
7.0000046007,3.015591564852595e+01,-1.202433533358540e+01,5.941982060143237e+00
7.0100046007,3.015590055227871e+01,-1.191997677138843e+01,5.913995681628311e+00
7.0200046007,3.015588418808829e+01,-1.180471919200246e+01,5.878051488383294e+00
7.0300046007,3.015586684121156e+01,-1.168079149496892e+01,5.832610055435456e+00
7.0400046007,3.015584888204192e+01,-1.155087580549495e+01,5.776551213331820e+00
7.0500046007,3.015583073657028e+01,-1.141793539693569e+01,5.709305704518683e+00
7.0600046007,3.015581284557204e+01,-1.128498852819714e+01,5.630921573206175e+00
7.0700041283,3.015579560296437e+01,-1.096101850180390e+01,5.261787719314904e+00
7.0800041283,3.015577874993716e+01,-1.082002120437243e+01,5.154546793230580e+00
7.0900041283,3.015576306295301e+01,-1.068466611848976e+01,5.039265292311987e+00
7.1000055409,3.015574867828658e+01,-1.058607981735904e+01,4.732848265799197e+00
7.1100055409,3.015573563800487e+01,-1.046421606340230e+01,4.607329761487848e+00
7.1200055409,3.015572390047632e+01,-1.034964075574189e+01,4.479013621896274e+00
7.1300008240,3.015571453324974e+01,-8.981162725997530e+00,3.434678396390839e+00
7.1400008240,3.015570691959042e+01,-8.889641113136211e+00,3.312284107713936e+00
7.1500015574,3.015569916231517e+01,-8.856933154856584e+00,2.949119416486757e+00
7.1600015574,3.015569116346199e+01,-8.758691077476946e+00,2.845910694441578e+00
7.1700045730,3.015568363434323e+01,-9.328428466367857e+00,2.886387317709954e+00
7.1800045730,3.015567555951604e+01,-9.252663811285132e+00,2.812159142808515e+00
7.1900041539,3.015566691948517e+01,-9.259683333982421e+00,2.487414319514690e+00
7.2000041539,3.015565778370711e+01,-9.176106247448788e+00,2.430802360425626e+00
7.2100041539,3.015564826885267e+01,-9.091175700388762e+00,2.382390780138659e+00
7.2200045138,3.015563863382019e+01,-8.858202483964961e+00,2.000975499118275e+00
7.2300026634,3.015562893651307e+01,-8.630135250576663e+00,2.220396857944303e+00
7.2400011712,3.015561904497382e+01,-8.300311271082116e+00,2.458568069523144e+00
7.2500010375,3.015560899373680e+01,-8.181208498635039e+00,2.494786822796353e+00
7.2600074731,3.015559926717341e+01,-8.015670049870124e+00,2.596163553367236e+00
7.2700058969,3.015559000346499e+01,-7.892392394470937e+00,2.664848692334213e+00
7.2800010038,3.015558254645319e+01,-6.418319277604346e+00,3.358524893206032e+00
7.2900067649,3.015557750257960e+01,-5.764642953840293e+00,3.935507376882611e+00
7.3000049381,3.015557485516141e+01,-5.276095243071325e+00,4.647833713896499e+00
7.3100049381,3.015557270249543e+01,-5.256343896704745e+00,4.633606640880995e+00
7.3200049381,3.015557057897989e+01,-5.232817027621882e+00,4.612932471005668e+00
7.3300049381,3.015556851621163e+01,-5.205560506330006e+00,4.585837814352576e+00
7.3400049381,3.015556654558378e+01,-5.174719977920263e+00,4.552423607820717e+00
7.3500049381,3.015556469742652e+01,-5.140529351907138e+00,4.512862177211644e+00
7.3600049381,3.015556300016656e+01,-5.103294924160815e+00,4.467392325942230e+00
7.3700049381,3.015556147954001e+01,-5.063376576958118e+00,4.416312432504187e+00
7.3800049381,3.015556015790405e+01,-5.021167702342775e+00,4.359971682492860e+00
7.3900049381,3.015555905369445e+01,-4.977075476484187e+00,4.298759739945002e+00
7.4000053054,3.015555819448165e+01,-5.061789994976228e+00,4.146325465274745e+00
7.4100041073,3.015555759905400e+01,-5.008801992299381e+00,4.038530983292673e+00
7.4200024644,3.015555724516273e+01,-4.897922321575396e+00,3.354425312615840e+00
7.4300024644,3.015555713075993e+01,-4.847330199048658e+00,3.276012361275004e+00
7.4400058521,3.015555726191112e+01,-4.733589731638300e+00,3.484437216636726e+00
7.4500094849,3.015555763340041e+01,-4.638653085938671e+00,3.540954335531885e+00
7.4600077747,3.015555823085305e+01,-4.592073051390646e+00,3.324573803216746e+00
7.4700002898,3.015555904912021e+01,-4.529799978107050e+00,3.133701183526990e+00
7.4800002898,3.015556007691508e+01,-4.484158284818143e+00,3.040527969392130e+00
7.4900057792,3.015556187465116e+01,-3.959342821008398e+00,2.582571204693026e+00
7.5000037085,3.015556410867867e+01,-3.996268436408997e+00,2.668241293316746e+00
7.5100090435,3.015556653901284e+01,-3.678419928531771e+00,2.209512407583322e+00
7.5200090435,3.015556922963716e+01,-3.662335531739782e+00,2.118470567064823e+00
7.5300090435,3.015557197497433e+01,-3.644864929752572e+00,2.027242212737024e+00
7.5400099073,3.015557483008878e+01,-3.929146925591011e+00,1.541137723351329e+00
7.5500099073,3.015557785571023e+01,-3.902887591685588e+00,1.452662261147445e+00
7.5600099073,3.015558089655591e+01,-3.876183289015894e+00,1.363736144594352e+00
7.5700099073,3.015558394989126e+01,-3.849062662446254e+00,1.274276002181416e+00
7.5800099073,3.015558701312443e+01,-3.821556278042748e+00,1.184197886110282e+00
7.5900099073,3.015559008376332e+01,-3.793696438145204e+00,1.093417583674724e+00
7.6000099073,3.015559315937319e+01,-3.765516957285793e+00,1.001850871569773e+00
7.6100099073,3.015559623753196e+01,-3.737052900061715e+00,9.094137136993768e-01
7.6200099073,3.015559931578338e+01,-3.708340283236367e+00,8.160224025464042e-01
7.6300099073,3.015560239158893e+01,-3.679415745460910e+00,7.215936440270432e-01
7.6400020113,3.015560543205274e+01,-3.373079581350682e+00,1.605332774939031e-01
7.6500020113,3.015560839378831e+01,-3.337528641784376e+00,6.164390942054923e-02
7.6600024295,3.015561137216855e+01,-2.246860837460349e+00,-4.047862966091518e-01
7.6700024295,3.015561441321383e+01,-2.219679479186790e+00,-5.103039970673752e-01
7.6800028311,3.015561741493663e+01,-2.107980068864860e+00,-8.992559491961727e-01
7.6900028311,3.015562036813397e+01,-2.079956174759273e+00,-1.007098925937793e+00
7.7000006524,3.015562316328067e+01,-2.214324030116030e+00,-1.532113805187757e+00
7.7100065341,3.015562585848030e+01,-2.134736528690170e+00,-1.913785557516736e+00
7.7200065341,3.015562844324355e+01,-2.110069394331632e+00,-2.031437723542263e+00
7.7300005016,3.015563089939442e+01,-2.118565428539418e+00,-1.902222234649340e+00
7.7400005016,3.015563321111661e+01,-2.094609033422816e+00,-2.023770922893006e+00
7.7500099883,3.015563452592133e+01,-1.631154927097749e+00,-2.658658327893257e+00
7.7600017320,3.015563511499103e+01,-9.648457667837171e-01,-2.457451838484119e+00
7.7700017320,3.015563525467871e+01,-9.112123708254196e-01,-2.590673936644563e+00
7.7800017320,3.015563489192684e+01,-8.545969615601826e-01,-2.726312602097623e+00
7.7900017320,3.015563395522857e+01,-7.947913688058790e-01,-2.864189550564852e+00
7.8000087423,3.015562820129870e+01,1.369181239867119e+00,-3.469211291947242e+00
7.8100090490,3.015562015723018e+01,1.794911664612752e+00,-3.683600381415542e+00
7.8200024216,3.015561227624717e+01,2.090838029692573e+00,-4.058184013799583e+00
7.8300094865,3.015560538297234e+01,2.790178912668548e+00,-3.840991367458284e+00
7.8400058623,3.015560356073485e+01,4.368921348244452e+00,-2.858578542264505e+00
7.8500030799,3.015560151676922e+01,4.529201382612317e+00,-3.196232021169326e+00
7.8600030799,3.015559906592746e+01,4.563959983776373e+00,-3.255094019823682e+00
7.8700030799,3.015559612151947e+01,4.590212467171728e+00,-3.319560570679808e+00
7.8800060181,3.015559305224579e+01,5.668106040103455e+00,-3.113776752832568e+00
7.8900045361,3.015558949107777e+01,5.627395271400371e+00,-3.388275426197188e+00
7.9000030558,3.015558462761723e+01,6.003258252398515e+00,-3.895315363811586e+00
7.9100020389,3.015557857079258e+01,6.996389340438698e+00,-4.575713792354409e+00
7.9200037458,3.015557050903982e+01,7.224669548852130e+00,-5.050334115055312e+00
7.9300045805,3.015555580261494e+01,7.084283002750182e+00,-5.995813835409519e+00
7.9400045805,3.015553569187120e+01,7.008528457895198e+00,-6.063405130883235e+00
7.9500065870,3.015551458201184e+01,7.634518312284133e+00,-6.111342668122480e+00
7.9600020159,3.015549319107188e+01,7.869992191799505e+00,-5.815963277729562e+00
7.9700020159,3.015547197217552e+01,7.783668840325197e+00,-5.797242946708835e+00
7.9800068636,3.015545601173732e+01,6.979125038605748e+00,-5.512249308634702e+00
7.9900068636,3.015544228126062e+01,7.006182794598279e+00,-5.396740285810056e+00
8.0000068636,3.015542976607326e+01,7.041419548632334e+00,-5.271900400897604e+00
8.0100009569,3.015541877883951e+01,7.583964436839318e+00,-4.384343182990245e+00
8.0200094192,3.015540818532871e+01,7.774526923216305e+00,-4.145602415640652e+00
8.0300094192,3.015540186296355e+01,7.752880137432644e+00,-3.955671931346095e+00
8.0400018081,3.015539659266249e+01,7.723671456269781e+00,-3.973257184773143e+00
8.0500022389,3.015539268715141e+01,7.028155256456612e+00,-2.989525955139957e+00
8.0600071402,3.015538989882542e+01,7.134940562727424e+00,-2.637100249282667e+00
8.0700064501,3.015538831568199e+01,7.146322027978899e+00,-1.815390070210712e+00
8.0800064501,3.015538758042927e+01,7.084215126149649e+00,-1.647323731013317e+00
8.0900064501,3.015538660925491e+01,7.014471428181984e+00,-1.480950156381057e+00
8.1000058663,3.015538543250992e+01,7.328096417505090e+00,-7.000933540058432e-01
8.1100038508,3.015538367610246e+01,6.027143781129803e+00,2.108983487567049e-01
8.1200015232,3.015537758467027e+01,5.889657899759698e+00,3.647611877979604e-01
8.1300015232,3.015537110478958e+01,5.731430829458418e+00,4.785376352970949e-01
8.1400009253,3.015536432657600e+01,5.783907948077855e+00,7.846325983474758e-01
8.1500009253,3.015535739875198e+01,5.619514662690710e+00,8.769199016066470e-01
8.1600009253,3.015535047663500e+01,5.455142831064158e+00,9.582856493767402e-01
8.1700009253,3.015534372412797e+01,5.292461936279591e+00,1.028908616475608e+00
8.1800089952,3.015533731043060e+01,5.516095036340145e+00,1.435262100160487e+00
8.1900089952,3.015533138301086e+01,5.356113851044071e+00,1.480927881607569e+00
8.2000089952,3.015532601520390e+01,5.202318399773540e+00,1.518144897300000e+00
8.2100089952,3.015532128292895e+01,5.055628326002481e+00,1.547922885139221e+00
8.2200039854,3.015531971437240e+01,4.447875204001931e+00,1.300187062926810e+00
8.2300076170,3.015532026980820e+01,4.177234222117584e+00,1.823623290005864e+00
8.2400002879,3.015532120278698e+01,4.174314156072765e+00,2.092396289094458e+00
8.2500002879,3.015532246447659e+01,4.101799540170110e+00,2.101272995209265e+00
8.2600002879,3.015532401259426e+01,4.034519354722804e+00,2.110425015752675e+00
8.2700002879,3.015532581083523e+01,3.972058114115909e+00,2.120021955186144e+00
8.2800002879,3.015532782694554e+01,3.914026962558843e+00,2.130192462757623e+00
8.2900002879,3.015533003247276e+01,3.860065070202725e+00,2.141032123042010e+00
8.3000092623,3.015533240520514e+01,3.837630683765417e+00,1.978394382535235e+00
8.3100049071,3.015533491751851e+01,3.843285971144711e+00,1.759782134003709e+00
8.3200049071,3.015533755474044e+01,3.800590520043988e+00,1.771998509341076e+00
8.3300062477,3.015534029502468e+01,3.933958457917156e+00,2.128702451384288e+00
8.3400080541,3.015534306036454e+01,3.952278124069899e+00,2.620405557242087e+00
8.3500032811,3.015534588335663e+01,3.929798628780388e+00,2.602138132885389e+00
8.3600032811,3.015534876863606e+01,3.904539772797923e+00,2.622432904106788e+00
8.3700032811,3.015535170428843e+01,3.881862694629947e+00,2.643793084086017e+00
8.3800084841,3.015535467672330e+01,4.205015878133235e+00,2.760163502391715e+00
8.3900084841,3.015535767921066e+01,4.188379981246523e+00,2.782264817402668e+00
8.4000084841,3.015536070753636e+01,4.173921653269700e+00,2.805313165830215e+00
8.4100084841,3.015536375495817e+01,4.161555351706461e+00,2.829291478428539e+00
8.4200000593,3.015536685941457e+01,4.008291291234782e+00,2.534826890077502e+00
8.4300023282,3.015537003437024e+01,3.886882066733640e+00,2.215842025974566e+00
8.4400051292,3.015537320518828e+01,3.985402514904273e+00,2.317649708295499e+00
8.4500051292,3.015537633546959e+01,3.989569763179536e+00,2.348505089051708e+00
8.4600055972,3.015537944448551e+01,4.020466371449515e+00,2.663328610343207e+00
8.4700092221,3.015538251659193e+01,3.980272819068900e+00,2.596461955183408e+00
8.4800074300,3.015538514559982e+01,4.436217935897301e+00,2.948673830193613e+00
8.4900074300,3.015538755313924e+01,4.461824430000960e+00,2.978664201591664e+00
8.5000074300,3.015538987771209e+01,4.489430901234059e+00,3.008098486642971e+00
8.5100074300,3.015539211492779e+01,4.519001131068372e+00,3.036840787719159e+00
8.5200074300,3.015539426082775e+01,4.550479716236485e+00,3.064748111361495e+00
8.5300074300,3.015539631200128e+01,4.583789153276329e+00,3.091672394176765e+00
8.5400074300,3.015539826569173e+01,4.618827124875856e+00,3.117463169068242e+00
8.5500036981,3.015540011343111e+01,4.528603043834745e+00,3.458249723014452e+00
8.5600023223,3.015540168465094e+01,4.702712947707304e+00,3.113752915761728e+00
8.5700023223,3.015540283378475e+01,4.728732459933215e+00,3.113796297993334e+00
8.5800040806,3.015540393590923e+01,4.825080007378694e+00,3.379620976123387e+00
8.5900040806,3.015540496827003e+01,4.848309527178294e+00,3.380816122197286e+00
8.6000050483,3.015540608373710e+01,5.301952349422818e+00,3.173276582433273e+00
8.6100050483,3.015540768925622e+01,5.297136653851883e+00,3.166745586042877e+00
8.6200069742,3.015540918031059e+01,5.177078571442540e+00,2.968134811772461e+00
8.6300069742,3.015541053407003e+01,5.164753108327087e+00,2.964479921189573e+00
8.6400009575,3.015541162980275e+01,5.690635937422015e+00,2.424955817907364e+00
8.6500009575,3.015541236644445e+01,5.675968483210545e+00,2.424620457759356e+00
8.6600009575,3.015541281231333e+01,5.659079762415268e+00,2.427205706496898e+00
8.6700033046,3.015541174884573e+01,6.309813117643205e+00,2.117935806295993e+00
8.6800032180,3.015541001301528e+01,7.350944336865379e+00,1.851236506526590e+00
8.6900039538,3.015540764126902e+01,7.520084310377408e+00,2.200208452348354e+00
8.7000095715,3.015540419158386e+01,7.888897909655411e+00,2.729555652935671e+00
8.7100095715,3.015539921286402e+01,7.924261490010734e+00,2.825369022965786e+00
8.7200095715,3.015539352133222e+01,7.956603219261036e+00,2.929014687765238e+00
8.7300095715,3.015538700804362e+01,7.986292622822603e+00,3.040279524995684e+00
8.7400092068,3.015537748646508e+01,6.854688267957367e+00,3.116124539312344e+00
8.7500021903,3.015536373421357e+01,8.320292865328625e+00,4.000447610278530e+00
8.7600024231,3.015534675118469e+01,8.431338795494090e+00,4.214048255205433e+00
8.7700024231,3.015532817854966e+01,8.507839911848354e+00,4.350563859359348e+00
8.7800024231,3.015530815232111e+01,8.588106429192557e+00,4.479011265258263e+00
8.7900081645,3.015528617519514e+01,7.297797697066508e+00,5.469710569309636e+00
8.8000081645,3.015526072417664e+01,7.352107512163001e+00,5.563580409843600e+00
8.8100001455,3.015523759178449e+01,8.513159275614266e+00,5.382746655460173e+00
8.8200058582,3.015522402192200e+01,9.310345123010920e+00,5.261175177593676e+00
8.8300058582,3.015521270152415e+01,9.207149761475167e+00,5.232586403638376e+00
8.8400058582,3.015520180044616e+01,9.094041289180442e+00,5.196547742660377e+00
8.8500021982,3.015519142685086e+01,9.056643290370662e+00,5.311456999110361e+00
8.8600042503,3.015518439846506e+01,8.190012376518016e+00,5.053807560486992e+00
8.8700042503,3.015517949067565e+01,8.100089659851117e+00,4.954639000752109e+00
8.8800042503,3.015517559661522e+01,8.013318788299559e+00,4.855258045816862e+00
8.8900074918,3.015517497339404e+01,7.273101584874180e+00,3.986380514977850e+00
8.9000074918,3.015517527123773e+01,7.228601045076243e+00,3.892011302354760e+00
8.9100074918,3.015517599360742e+01,7.184332919911393e+00,3.800687472285413e+00
8.9200063396,3.015517706666355e+01,6.558790618139030e+00,3.528808205248259e+00
8.9300063396,3.015517842452686e+01,6.512772044754868e+00,3.445535040008973e+00
8.9400063396,3.015518004651803e+01,6.467033514049112e+00,3.365544479398022e+00
8.9500094988,3.015518188664496e+01,6.535104773405188e+00,2.957110296268481e+00
8.9600033551,3.015518380061060e+01,6.197119456603504e+00,3.359022659978725e+00
8.9700057115,3.015518585099295e+01,6.394017471250818e+00,2.759755067316143e+00
8.9800057115,3.015518797175609e+01,6.345480832752102e+00,2.692993865339954e+00
8.9900037565,3.015519008067262e+01,6.245540114130989e+00,2.447943713396080e+00
9.0000037565,3.015519215292994e+01,6.196676583029918e+00,2.384490812311360e+00
9.0100037565,3.015519416205051e+01,6.147847516060351e+00,2.322900999125589e+00
9.0200007618,3.015519609399245e+01,5.993835658302036e+00,2.495209772319577e+00
9.0300007618,3.015519790426385e+01,5.941759935703317e+00,2.440019834497994e+00
9.0400007618,3.015519955502975e+01,5.889321714992044e+00,2.386267908739205e+00
9.0500007618,3.015520101486388e+01,5.836415741582867e+00,2.333800848747885e+00
9.0600076384,3.015520228644991e+01,5.622974884967555e+00,1.906134714637956e+00
9.0700045577,3.015520332124025e+01,5.596050961213959e+00,1.713352183083356e+00
9.0800045577,3.015520403327631e+01,5.541769026794335e+00,1.668136828112110e+00
9.0900052866,3.015520317007415e+01,6.017440819325437e+00,1.131525444392415e+00
9.1000052866,3.015520088898734e+01,5.995717323663373e+00,1.079986225149424e+00
9.1100052866,3.015519785567553e+01,5.975890962448544e+00,1.029617243827940e+00
9.1200018997,3.015519176139182e+01,4.894475585932202e+00,1.409942507123940e+00
9.1300076971,3.015518017875965e+01,5.901312575321660e+00,1.009825785829860e+00
9.1400076971,3.015516794124154e+01,5.901905639840973e+00,9.794722489140926e-01
9.1500080179,3.015515534701781e+01,5.914844562138902e+00,8.895433946919773e-01
9.1600077529,3.015514262857157e+01,5.886797154594379e+00,7.548714820291598e-01
9.1700077529,3.015513002113200e+01,5.883403126683940e+00,7.384597758552022e-01
9.1800005097,3.015511776388402e+01,5.844669789047268e+00,5.100610069697454e-01
9.1900005097,3.015510603254909e+01,5.835147457935272e+00,5.005599115813779e-01
9.2000064570,3.015509500781863e+01,5.794937911252743e+00,3.712119585581591e-01
9.2100064570,3.015508482361853e+01,5.776050206881794e+00,3.652629417719486e-01
9.2200032285,3.015507522033300e+01,5.319735755632994e+00,7.925235414063553e-01
9.2300022418,3.015506784573069e+01,5.744179006695449e+00,9.301281735886278e-01
9.2400022418,3.015506325894808e+01,5.637291907236387e+00,9.296489572531399e-01
9.2500022418,3.015505919137691e+01,5.526143826681222e+00,9.250706850598018e-01
9.2600083176,3.015505612401092e+01,4.431110542929373e+00,-2.448374506590156e-02
9.2700083176,3.015505427424259e+01,4.327468096092313e+00,-3.549365647946892e-02
9.2800043972,3.015505257806392e+01,4.222965355494845e+00,5.510474207584867e-02
9.2900024470,3.015505097981296e+01,4.127463387296236e+00,2.755199105246096e-01
9.3000047046,3.015504944381592e+01,3.973742836622030e+00,3.128374281608950e-02
9.3100060180,3.015504812343727e+01,3.686499757431672e+00,-1.911008520205247e-01
9.3200060180,3.015504702639790e+01,3.563704531463027e+00,-2.007051923306496e-01
9.3300051304,3.015504583936753e+01,3.449865315703291e+00,-4.487428286243598e-01
9.3400051304,3.015504455476329e+01,3.315344112424834e+00,-4.613249946421811e-01
9.3500009928,3.015503628055374e+01,1.631809838654230e+00,-3.832924303210915e-01
9.3600009928,3.015503480293471e+01,1.488841337420906e+00,-4.106885556835413e-01
9.3700097876,3.015503368952058e+01,1.472571816601051e+00,-2.079140638717076e-01
9.3800077590,3.015503296021442e+01,1.285169547279178e+00,-3.946603493906478e-01
9.3900070904,3.015503246821844e+01,1.173216337745819e+00,-6.391790211620021e-01
9.4000070904,3.015503222906453e+01,1.034538179538300e+00,-6.899567763057464e-01
9.4100061465,3.015503223891660e+01,8.867072668821079e-01,-5.318896985108637e-01
9.4200084230,3.015503237448152e+01,5.603665227573180e-01,-1.055579863916404e+00
9.4300084230,3.015503269587455e+01,4.309332294971200e-01,-1.117782408388623e+00
9.4400005546,3.015503320047744e+01,2.334073905163216e-01,-1.421548767146618e+00
9.4500084312,3.015503386172684e+01,1.068882018595105e-01,-1.627379976021655e+00
9.4600001578,3.015503416573697e+01,-3.109103471876478e-01,-2.002227759069813e+00
9.4700001578,3.015503394475139e+01,-4.465089886101663e-01,-2.085667255546084e+00
9.4800001578,3.015503358908742e+01,-5.822769868828201e-01,-2.172247491527773e+00
9.4900059366,3.015503184538868e+01,-1.606875425451429e+00,-3.051672998811745e+00
9.5000059366,3.015502693356964e+01,-1.779258413408755e+00,-3.147258940102174e+00
9.5100059366,3.015502087607346e+01,-1.960236278773606e+00,-3.241943755685444e+00
9.5200094875,3.015501353754130e+01,-2.090561265704314e+00,-3.087125747049375e+00
9.5300094875,3.015500480635454e+01,-2.292460687484880e+00,-3.178100862073886e+00
9.5400094875,3.015499460767737e+01,-2.504221465899786e+00,-3.263808573277558e+00
9.5500094875,3.015498292850826e+01,-2.725533420392492e+00,-3.342436585519343e+00
9.5600003988,3.015496984801424e+01,-3.060795449203275e+00,-3.801322019870145e+00
9.5700061602,3.015495557176656e+01,-3.497271718063576e+00,-4.193331873515667e+00
9.5800038529,3.015494033424220e+01,-3.752813172746190e+00,-4.089996764306475e+00
9.5900038529,3.015492445545994e+01,-3.991509064161801e+00,-4.117919345382154e+00
9.6000080354,3.015490824824406e+01,-4.081744720972114e+00,-4.438403411324225e+00
9.6100080354,3.015489213214511e+01,-4.309954949611227e+00,-4.444485676173877e+00
9.6200080354,3.015487659744234e+01,-4.531322709461215e+00,-4.437516473144610e+00
9.6300080354,3.015486200198823e+01,-4.743009683620326e+00,-4.418703395741178e+00
9.6400095086,3.015484861674438e+01,-4.937631857269928e+00,-4.475358188198119e+00
9.6500095086,3.015483661461121e+01,-5.123424456850104e+00,-4.438046220508390e+00
9.6600095086,3.015482607070313e+01,-5.294228822522416e+00,-4.394398404985300e+00
9.6700060001,3.015481698224997e+01,-5.518207460729335e+00,-4.599567965128974e+00
9.6800060001,3.015480926798204e+01,-5.657160494732782e+00,-4.548423412756981e+00
9.6900073115,3.015480222633762e+01,-5.370284977609760e+00,-4.922871127980676e+00
9.7000049148,3.015479517827973e+01,-5.447733129136386e+00,-5.039510016761151e+00
9.7100049148,3.015478884444784e+01,-5.507283215311675e+00,-4.996730762111183e+00
9.7200046061,3.015478304230214e+01,-5.626771580311043e+00,-5.151747164514879e+00
9.7300046061,3.015477758036381e+01,-5.654281652813513e+00,-5.112595831115221e+00
9.7400046061,3.015477229741831e+01,-5.665751983844515e+00,-5.074518743678926e+00
9.7500046061,3.015476703752010e+01,-5.661699743454875e+00,-5.037174546050081e+00
9.7600005845,3.015476166363382e+01,-5.660129457042869e+00,-4.621847509426424e+00
9.7700005845,3.015475605149862e+01,-5.627739292861416e+00,-4.581518598073870e+00
9.7800088650,3.015474899886255e+01,-4.525674401301819e+00,-4.385522012905446e+00
9.7900088650,3.015474043849862e+01,-4.445808296636732e+00,-4.283783333012674e+00
9.8000079060,3.015473287056512e+01,-4.688683163072939e+00,-3.408352247780269e+00
9.8100079060,3.015472617927074e+01,-4.596953616543299e+00,-3.298261474099959e+00
9.8200079060,3.015472007899812e+01,-4.510017089445594e+00,-3.181949240028241e+00
9.8300079060,3.015471463555521e+01,-4.429131334085941e+00,-3.060275735348973e+00
9.8400020304,3.015470992664663e+01,-4.406560989270663e+00,-2.810766290812301e+00
9.8500079087,3.015470601869771e+01,-4.385512960981012e+00,-2.524776728371086e+00
9.8600079087,3.015470278822834e+01,-4.318934447363112e+00,-2.401161972093453e+00
9.8700072731,3.015470015460727e+01,-4.251787685755483e+00,-2.274120518077408e+00
9.8800072731,3.015469804340173e+01,-4.197816924086394e+00,-2.144935735761662e+00
9.8900019407,3.015469643440840e+01,-4.225759159087399e+00,-1.655742085300270e+00
9.9000063965,3.015469526257404e+01,-4.275633548983169e+00,-1.222093757491637e+00
9.9100070303,3.015469443970836e+01,-4.358613403091447e+00,-8.010237691938977e-01
9.9200070303,3.015469388779787e+01,-4.343982822806059e+00,-6.646162287711662e-01
9.9300070303,3.015469357940495e+01,-4.337640212390621e+00,-5.282611072431759e-01
9.9400000480,3.015469375240207e+01,-3.693299178035794e+00,5.922603384600911e-02
9.9500039069,3.015469453359081e+01,-3.728938718378153e+00,4.025941127964705e-01
9.9600032057,3.015469546416233e+01,-3.495722510361861e+00,9.475255284423585e-01
9.9700032057,3.015469627833147e+01,-3.528597221808419e+00,1.066901135485820e+00
9.9800032057,3.015469685629624e+01,-3.564666717308056e+00,1.185437916935380e+00
9.9900032057,3.015469717297907e+01,-3.603930838682733e+00,1.302951520490129e+00
